sample_id,task_id,condition_name,variant_index,pc1,pc2,pc3
compare_approaches__neutral__variant_2,compare_approaches,neutral,2,78.96868785495236,28.583100227805325,-27.050329514002705
compare_approaches__threat__variant_0,compare_approaches,threat,0,13.7679679558501,-15.118379079373558,-15.433387631243086
compare_approaches__threat__variant_1,compare_approaches,threat,1,-14.025655647878455,-26.622242305599034,-12.799461970143934
compare_approaches__threat__variant_2,compare_approaches,threat,2,-8.28718233029772,-37.87924275995897,-10.519922654959974
estimate_quantity__care__variant_0,estimate_quantity,care,0,60.15698448533142,-2.556382457792799,17.636956250869968
estimate_quantity__care__variant_1,estimate_quantity,care,1,53.630553539068444,-3.4760226300375345,20.993007853949127
estimate_quantity__care__variant_2,estimate_quantity,care,2,45.61769741141908,-15.03028057907521,26.895256948448047
estimate_quantity__narrative_threat_control__variant_0,estimate_quantity,narrative_threat_control,0,15.372715649062654,-38.64902232773137,25.421167204889056
estimate_quantity__narrative_threat_control__variant_1,estimate_quantity,narrative_threat_control,1,-24.630640540330123,-54.44032019126271,37.850708846137586
estimate_quantity__narrative_threat_control__variant_2,estimate_quantity,narrative_threat_control,2,10.663729612574793,-22.42409862998639,17.89983952020726
estimate_quantity__neutral__variant_0,estimate_quantity,neutral,0,70.84987920329338,2.8019516853912694,18.941287188533998
estimate_quantity__neutral__variant_1,estimate_quantity,neutral,1,69.92897918028983,1.1661293446697547,32.12945884527894
estimate_quantity__neutral__variant_2,estimate_quantity,neutral,2,77.70614080014832,15.45848320820162,18.59359680705457
estimate_quantity__threat__variant_0,estimate_quantity,threat,0,13.716198235250056,-17.781968886313685,29.316811389970738
estimate_quantity__threat__variant_1,estimate_quantity,threat,1,2.762962669663647,-30.17404926400833,33.076345076324465
estimate_quantity__threat__variant_2,estimate_quantity,threat,2,1.7738496023682422,-35.7739939835743,31.75690585494229
extract_facts__care__variant_0,extract_facts,care,0,-2.4115045585087342,-4.058896463622853,-14.268113166742616
extract_facts__care__variant_1,extract_facts,care,1,-3.5649918077238754,-7.703108143827456,-12.711944619461052
extract_facts__care__variant_2,extract_facts,care,2,-12.416886083629903,-18.518156426026355,-8.934369731297574
extract_facts__narrative_threat_control__variant_0,extract_facts,narrative_threat_control,0,-41.92885754404664,-36.55668550690828,-8.178128294890154
extract_facts__narrative_threat_control__variant_1,extract_facts,narrative_threat_control,1,-59.47358922296734,-43.197933700445404,-3.72483895582581
extract_facts__narrative_threat_control__variant_2,extract_facts,narrative_threat_control,2,-44.902407619261936,-20.357644738208755,-10.765769263188671
extract_facts__neutral__variant_0,extract_facts,neutral,0,25.749295723980033,3.348648913814399,-19.143221784816415
extract_facts__neutral__variant_1,extract_facts,neutral,1,18.329067630655416,3.9600175040061685,-9.153059375309725
extract_facts__neutral__variant_2,extract_facts,neutral,2,25.163637836101287,13.134033212330898,-19.67285223444401
extract_facts__threat__variant_0,extract_facts,threat,0,-29.668844540230133,-20.183419943169643,-9.552272710228468
extract_facts__threat__variant_1,extract_facts,threat,1,-63.28413411773902,-32.19660545708718,-6.482345222330083
extract_facts__threat__variant_2,extract_facts,threat,2,-32.15778496798965,-36.455056071224405,-7.36696716410529
identify_fallacy__care__variant_0,identify_fallacy,care,0,15.820570162623513,17.165428474386168,-19.206198241044607
identify_fallacy__care__variant_1,identify_fallacy,care,1,16.321170684465486,15.784446065610213,-19.945389733658587
identify_fallacy__care__variant_2,identify_fallacy,care,2,18.22130437230092,5.311014827596047,-16.951409259796883
identify_fallacy__narrative_threat_control__variant_0,identify_fallacy,narrative_threat_control,0,2.682098610558403,-16.457918748142426,-17.3814837658198
identify_fallacy__narrative_threat_control__variant_1,identify_fallacy,narrative_threat_control,1,-15.17189533255692,-23.039959095969035,-10.80267664639005
identify_fallacy__narrative_threat_control__variant_2,identify_fallacy,narrative_threat_control,2,-15.278224492823842,2.3690587726711483,-17.596530867016433
identify_fallacy__neutral__variant_0,identify_fallacy,neutral,0,40.09125151588083,23.212961144465194,-24.03857516766313
identify_fallacy__neutral__variant_1,identify_fallacy,neutral,1,37.13807383842912,24.364746144672463,-16.256742230047223
identify_fallacy__neutral__variant_2,identify_fallacy,neutral,2,38.073525688439325,20.71587279377757,-20.10777792058487
identify_fallacy__threat__variant_0,identify_fallacy,threat,0,2.945487380197591,2.9856236870788506,-17.217929449150844
identify_fallacy__threat__variant_1,identify_fallacy,threat,1,-24.292028148320853,-10.58492208379442,-14.861117005030355
identify_fallacy__threat__variant_2,identify_fallacy,threat,2,1.6970610702273512,-14.002281327785452,-16.569025571785417
logical_deduction__care__variant_0,logical_deduction,care,0,-11.45583932618898,55.87292541847629,20.614837954239313
logical_deduction__care__variant_1,logical_deduction,care,1,-9.069132441539892,57.759907377445714,22.380501343549753
logical_deduction__care__variant_2,logical_deduction,care,2,-10.618281122217281,44.200420994229965,25.317310945685065
logical_deduction__narrative_threat_control__variant_0,logical_deduction,narrative_threat_control,0,-22.80787351861558,4.330939376009436,25.176330026704225
logical_deduction__narrative_threat_control__variant_1,logical_deduction,narrative_threat_control,1,-34.82770657491723,-9.41172153648527,35.88582273127208
logical_deduction__narrative_threat_control__variant_2,logical_deduction,narrative_threat_control,2,-84.1105592339095,11.579418528826515,25.618091425853304
logical_deduction__neutral__variant_0,logical_deduction,neutral,0,-11.470060385268606,56.87827010593634,21.982328772934217
logical_deduction__neutral__variant_1,logical_deduction,neutral,1,-4.264791851489209,53.351695451628146,33.61082479675745
logical_deduction__neutral__variant_2,logical_deduction,neutral,2,-12.179289586373372,50.91299146209335,26.445230647663067
logical_deduction__threat__variant_0,logical_deduction,threat,0,-62.110456900931844,42.19723774471275,27.516729639156466
logical_deduction__threat__variant_1,logical_deduction,threat,1,-43.186470029709035,14.65094126463588,32.33523350174212
logical_deduction__threat__variant_2,logical_deduction,threat,2,-69.05951153649197,17.687313361521337,31.708026363486184
summarize_paragraph__care__variant_0,summarize_paragraph,care,0,26.74846375798829,-4.298839070729208,-20.253811582921106
summarize_paragraph__care__variant_1,summarize_paragraph,care,1,29.983857390837386,-3.765578201182001,-19.507643445013027
summarize_paragraph__care__variant_2,summarize_paragraph,care,2,3.8809993407326746,-21.895685072192407,-14.57361327685249
summarize_paragraph__narrative_threat_control__variant_0,summarize_paragraph,narrative_threat_control,0,1.8334611282558688,-35.15817228564492,-17.916140630510586
summarize_paragraph__narrative_threat_control__variant_1,summarize_paragraph,narrative_threat_control,1,-14.467026596885372,-35.290148574846015,-13.395800044658762
summarize_paragraph__narrative_threat_control__variant_2,summarize_paragraph,narrative_threat_control,2,15.050771201972662,-6.382482164095674,-23.02455140733064
summarize_paragraph__neutral__variant_0,summarize_paragraph,neutral,0,53.66821213747184,-2.2824158035123148,-24.500152173059195
summarize_paragraph__neutral__variant_1,summarize_paragraph,neutral,1,26.817171363512383,-1.5858983539034117,-15.409587703861348
summarize_paragraph__neutral__variant_2,summarize_paragraph,neutral,2,39.61625391272174,8.33063754021057,-23.32781193180733
summarize_paragraph__threat__variant_0,summarize_paragraph,threat,0,-18.433876696166152,-24.520827525670974,-14.357479447828148
summarize_paragraph__threat__variant_1,summarize_paragraph,threat,1,-28.87510641866714,-29.314985759218366,-16.734045750589658
summarize_paragraph__threat__variant_2,summarize_paragraph,threat,2,-41.75818697044019,-39.311481594596465,-9.533241897263396
